Region label,Unit of measure,Commodity,Year,Value
South Australia,hectares,Potatoes,1984,4200
Western Australia,hectares,Potatoes,1984,2000
Tasmania,hectares,Potatoes,1984,5200
Northern Territory,hectares,Potatoes,1984,0
Australian Capital Territory,hectares,Potatoes,1984,0
New South Wales,hectares,Barley,1985,604800
Victoria,hectares,Barley,1985,485500
Queensland,hectares,Barley,1985,328800
South Australia,hectares,Barley,1985,1121900
Western Australia,hectares,Barley,1985,964700
Tasmania,hectares,Barley,1985,12400
Northern Territory,hectares,Barley,1985,0
Australian Capital Territory,hectares,Barley,1985,0
New South Wales,hectares,Maize,1985,19300
Victoria,hectares,Maize,1985,1200
Queensland,hectares,Maize,1985,81200
South Australia,hectares,Maize,1985,100
Western Australia,hectares,Maize,1985,200
Tasmania,hectares,Maize,1985,0
Northern Territory,hectares,Maize,1985,1000
Australian Capital Territory,hectares,Maize,1985,0
New South Wales,hectares,Oats,1985,311700
Victoria,hectares,Oats,1985,228300
Queensland,hectares,Oats,1985,12400
South Australia,hectares,Oats,1985,127800
Western Australia,hectares,Oats,1985,350600
Tasmania,hectares,Oats,1985,9900
Northern Territory,hectares,Oats,1985,0
Australian Capital Territory,hectares,Oats,1985,0
New South Wales,hectares,Wheat,1985,3569500
Victoria,hectares,Wheat,1985,1522600
Queensland,hectares,Wheat,1985,921000
South Australia,hectares,Wheat,1985,1377600
Western Australia,hectares,Wheat,1985,4651600
Tasmania,hectares,Wheat,1985,2500
Northern Territory,hectares,Wheat,1985,0
Australian Capital Territory,hectares,Wheat,1985,100
New South Wales,hectares,Potatoes,1985,6600
Victoria,hectares,Potatoes,1985,14900
Queensland,hectares,Potatoes,1985,6000
South Australia,hectares,Potatoes,1985,3600
Western Australia,hectares,Potatoes,1985,2000
Tasmania,hectares,Potatoes,1985,5200
Northern Territory,hectares,Potatoes,1985,0
Australian Capital Territory,hectares,Potatoes,1985,0
New South Wales,hectares,Barley,1986,546200
Victoria,hectares,Barley,1986,388600
Queensland,hectares,Barley,1986,342600
South Australia,hectares,Barley,1986,1169100
Western Australia,hectares,Barley,1986,825700
Tasmania,hectares,Barley,1986,12200
Northern Territory,hectares,Barley,1986,0
Australian Capital Territory,hectares,Barley,1986,0
New South Wales,hectares,Maize,1986,18200
Victoria,hectares,Maize,1986,1100
Queensland,hectares,Maize,1986,63200
South Australia,hectares,Maize,1986,100
Western Australia,hectares,Maize,1986,800
Tasmania,hectares,Maize,1986,0
Northern Territory,hectares,Maize,1986,800
Australian Capital Territory,hectares,Maize,1986,0
New South Wales,hectares,Oats,1986,429100
Victoria,hectares,Oats,1986,211500
Queensland,hectares,Oats,1986,21300
South Australia,hectares,Oats,1986,108500
Western Australia,hectares,Oats,1986,287600
Tasmania,hectares,Oats,1986,10300
Northern Territory,hectares,Oats,1986,0
Australian Capital Territory,hectares,Oats,1986,200
New South Wales,hectares,Wheat,1986,3662600
Victoria,hectares,Wheat,1986,1508100
Queensland,hectares,Wheat,1986,972700
South Australia,hectares,Wheat,1986,1442500
Western Australia,hectares,Wheat,1986,4147700
Tasmania,hectares,Wheat,1986,1800
Northern Territory,hectares,Wheat,1986,0
Australian Capital Territory,hectares,Wheat,1986,200
New South Wales,hectares,Potatoes,1986,5900
Victoria,hectares,Potatoes,1986,14200
Queensland,hectares,Potatoes,1986,5500
South Australia,hectares,Potatoes,1986,3700
Western Australia,hectares,Potatoes,1986,1900
Tasmania,hectares,Potatoes,1986,4800
Northern Territory,hectares,Potatoes,1986,0
Australian Capital Territory,hectares,Potatoes,1986,0
New South Wales,hectares,Barley,1987,408300
Victoria,hectares,Barley,1987,265400
Queensland,hectares,Barley,1987,167900
South Australia,hectares,Barley,1987,955400
Western Australia,hectares,Barley,1987,468400
Tasmania,hectares,Barley,1987,8500
Northern Territory,hectares,Barley,1987,0
Australian Capital Territory,hectares,Barley,1987,0
New South Wales,hectares,Maize,1987,16200
Victoria,hectares,Maize,1987,600
Queensland,hectares,Maize,1987,38300
South Australia,hectares,Maize,1987,100
Western Australia,hectares,Maize,1987,1200
Tasmania,hectares,Maize,1987,0
Northern Territory,hectares,Maize,1987,1200
Australian Capital Territory,hectares,Maize,1987,0
New South Wales,hectares,Oats,1987,482300
Victoria,hectares,Oats,1987,214800
Queensland,hectares,Oats,1987,20300
South Australia,hectares,Oats,1987,112600
Western Australia,hectares,Oats,1987,302500
Tasmania,hectares,Oats,1987,7800
Northern Territory,hectares,Oats,1987,0
Australian Capital Territory,hectares,Oats,1987,100
New South Wales,hectares,Wheat,1987,3098800
Victoria,hectares,Wheat,1987,1363600
Queensland,hectares,Wheat,1987,794600
South Australia,hectares,Wheat,1987,1616300
Western Australia,hectares,Wheat,1987,4260200
Tasmania,hectares,Wheat,1987,1700
Northern Territory,hectares,Wheat,1987,0
Australian Capital Territory,hectares,Wheat,1987,0
New South Wales,hectares,Potatoes,1987,6200
Victoria,hectares,Potatoes,1987,13200
Queensland,hectares,Potatoes,1987,6300
South Australia,hectares,Potatoes,1987,3400
Western Australia,hectares,Potatoes,1987,1800
Tasmania,hectares,Potatoes,1987,5700
Northern Territory,hectares,Potatoes,1987,0
Australian Capital Territory,hectares,Potatoes,1987,0
New South Wales,hectares,Barley,1988,464700
Victoria,hectares,Barley,1988,366200
Queensland,hectares,Barley,1988,169400
South Australia,hectares,Barley,1988,876300
Western Australia,hectares,Barley,1988,460800
Tasmania,hectares,Barley,1988,8000
Northern Territory,hectares,Barley,1988,0
Australian Capital Territory,hectares,Barley,1988,0
New South Wales,hectares,Maize,1988,14700
Victoria,hectares,Maize,1988,1300
Queensland,hectares,Maize,1988,36900
South Australia,hectares,Maize,1988,100
Western Australia,hectares,Maize,1988,700
Tasmania,hectares,Maize,1988,0
Northern Territory,hectares,Maize,1988,1800
Australian Capital Territory,hectares,Maize,1988,0
New South Wales,hectares,Oats,1988,525800
Victoria,hectares,Oats,1988,216200
Queensland,hectares,Oats,1988,19500
South Australia,hectares,Oats,1988,131800
Western Australia,hectares,Oats,1988,372600
Tasmania,hectares,Oats,1988,9600
Northern Territory,hectares,Oats,1988,0
Australian Capital Territory,hectares,Oats,1988,200
New South Wales,hectares,Wheat,1988,2463700
Victoria,hectares,Wheat,1988,1025700
Queensland,hectares,Wheat,1988,646100
South Australia,hectares,Wheat,1988,1555600
Western Australia,hectares,Wheat,1988,3312400
Tasmania,hectares,Wheat,1988,1200
Northern Territory,hectares,Wheat,1988,0
Australian Capital Territory,hectares,Wheat,1988,0
New South Wales,hectares,Potatoes,1988,6400
Victoria,hectares,Potatoes,1988,14500
Queensland,hectares,Potatoes,1988,6600
South Australia,hectares,Potatoes,1988,3900
Western Australia,hectares,Potatoes,1988,2000
Tasmania,hectares,Potatoes,1988,6400
Northern Territory,hectares,Potatoes,1988,0
Australian Capital Territory,hectares,Potatoes,1988,0
New South Wales,hectares,Barley,1989,412700
Victoria,hectares,Barley,1989,349600
Queensland,hectares,Barley,1989,199900
South Australia,hectares,Barley,1989,836600
Western Australia,hectares,Barley,1989,383500
Tasmania,hectares,Barley,1989,7800
Northern Territory,hectares,Barley,1989,0
Australian Capital Territory,hectares,Barley,1989,0
New South Wales,hectares,Maize,1989,13700
Victoria,hectares,Maize,1989,300
Queensland,hectares,Maize,1989,36500
South Australia,hectares,Maize,1989,0
Western Australia,hectares,Maize,1989,700
Tasmania,hectares,Maize,1989,0
Northern Territory,hectares,Maize,1989,700
Australian Capital Territory,hectares,Maize,1989,0
New South Wales,hectares,Oats,1989,548000
Victoria,hectares,Oats,1989,188900
Queensland,hectares,Oats,1989,17700
South Australia,hectares,Oats,1989,155500
Western Australia,hectares,Oats,1989,389100
Tasmania,hectares,Oats,1989,10200
Northern Territory,hectares,Oats,1989,0
Australian Capital Territory,hectares,Oats,1989,0
New South Wales,hectares,Wheat,1989,2309500
Victoria,hectares,Wheat,1989,930900
Queensland,hectares,Wheat,1989,768200
South Australia,hectares,Wheat,1989,1520000
Western Australia,hectares,Wheat,1989,3297400
Tasmania,hectares,Wheat,1989,800
Northern Territory,hectares,Wheat,1989,0
Australian Capital Territory,hectares,Wheat,1989,0
New South Wales,hectares,Potatoes,1989,6300
Victoria,hectares,Potatoes,1989,13000
Queensland,hectares,Potatoes,1989,6200
South Australia,hectares,Potatoes,1989,3900
Western Australia,hectares,Potatoes,1989,2200
Tasmania,hectares,Potatoes,1989,6000
Northern Territory,hectares,Potatoes,1989,0
Australian Capital Territory,hectares,Potatoes,1989,0
New South Wales,hectares,Barley,1990,412900
Victoria,hectares,Barley,1990,388700
Queensland,hectares,Barley,1990,179400
South Australia,hectares,Barley,1990,899500
Western Australia,hectares,Barley,1990,421400
Tasmania,hectares,Barley,1990,8000
Northern Territory,hectares,Barley,1990,0
Australian Capital Territory,hectares,Barley,1990,0
New South Wales,hectares,Maize,1990,16700
Victoria,hectares,Maize,1990,300
Queensland,hectares,Maize,1990,34200
South Australia,hectares,Maize,1990,0
Western Australia,hectares,Maize,1990,700
Tasmania,hectares,Maize,1990,0
Northern Territory,hectares,Maize,1990,500
Australian Capital Territory,hectares,Maize,1990,0
New South Wales,hectares,Oats,1990,365200
Victoria,hectares,Oats,1990,188600
Queensland,hectares,Oats,1990,15400
South Australia,hectares,Oats,1990,172000
Western Australia,hectares,Oats,1990,339900
Tasmania,hectares,Oats,1990,7600
Northern Territory,hectares,Oats,1990,0
Australian Capital Territory,hectares,Oats,1990,0
New South Wales,hectares,Wheat,1990,2123400
Victoria,hectares,Wheat,1990,952300
Queensland,hectares,Wheat,1990,894300
South Australia,hectares,Wheat,1990,1556600
Western Australia,hectares,Wheat,1990,3476400
Tasmania,hectares,Wheat,1990,800
Northern Territory,hectares,Wheat,1990,0
Australian Capital Territory,hectares,Wheat,1990,0
New South Wales,hectares,Potatoes,1990,6700
Victoria,hectares,Potatoes,1990,13300
Queensland,hectares,Potatoes,1990,6200
South Australia,hectares,Potatoes,1990,5100
Western Australia,hectares,Potatoes,1990,2500
Tasmania,hectares,Potatoes,1990,6900
Northern Territory,hectares,Potatoes,1990,0
Australian Capital Territory,hectares,Potatoes,1990,0
New South Wales,hectares,Barley,1991,463300
Victoria,hectares,Barley,1991,463000
Queensland,hectares,Barley,1991,176900
South Australia,hectares,Barley,1991,945000
Western Australia,hectares,Barley,1991,497700
Tasmania,hectares,Barley,1991,9800
Northern Territory,hectares,Barley,1991,0
Australian Capital Territory,hectares,Barley,1991,0
New South Wales,hectares,Maize,1991,17800
Victoria,hectares,Maize,1991,300
Queensland,hectares,Maize,1991,29300
South Australia,hectares,Maize,1991,0
Western Australia,hectares,Maize,1991,900
Tasmania,hectares,Maize,1991,0
Northern Territory,hectares,Maize,1991,200
Australian Capital Territory,hectares,Maize,1991,0
New South Wales,hectares,Oats,1991,374300
Victoria,hectares,Oats,1991,177100
Queensland,hectares,Oats,1991,24200
South Australia,hectares,Oats,1991,134600
Western Australia,hectares,Oats,1991,324100
Tasmania,hectares,Oats,1991,9300
Northern Territory,hectares,Oats,1991,0
Australian Capital Territory,hectares,Oats,1991,100
New South Wales,hectares,Wheat,1991,2165800
Victoria,hectares,Wheat,1991,911500
Queensland,hectares,Wheat,1991,1060300
South Australia,hectares,Wheat,1991,1447800
Western Australia,hectares,Wheat,1991,3632200
Tasmania,hectares,Wheat,1991,600
Northern Territory,hectares,Wheat,1991,0
Australian Capital Territory,hectares,Wheat,1991,0
New South Wales,hectares,Potatoes,1991,6000
Victoria,hectares,Potatoes,1991,14100
Queensland,hectares,Potatoes,1991,5800
South Australia,hectares,Potatoes,1991,5400
Western Australia,hectares,Potatoes,1991,2900
Tasmania,hectares,Potatoes,1991,5700
Northern Territory,hectares,Potatoes,1991,0
Australian Capital Territory,hectares,Potatoes,1991,0
New South Wales,hectares,Barley,1992,517500
Victoria,hectares,Barley,1992,533900
Queensland,hectares,Barley,1992,127800
South Australia,hectares,Barley,1992,999200
Western Australia,hectares,Barley,1992,554500
Tasmania,hectares,Barley,1992,11300
Northern Territory,hectares,Barley,1992,0
Australian Capital Territory,hectares,Barley,1992,0
New South Wales,hectares,Maize,1992,16800
Victoria,hectares,Maize,1992,400
Queensland,hectares,Maize,1992,33700
South Australia,hectares,Maize,1992,0
Western Australia,hectares,Maize,1992,800
Tasmania,hectares,Maize,1992,0
Northern Territory,hectares,Maize,1992,200
Australian Capital Territory,hectares,Maize,1992,0
New South Wales,hectares,Oats,1992,456700
Victoria,hectares,Oats,1992,182800
Queensland,hectares,Oats,1992,15000
South Australia,hectares,Oats,1992,129300
Western Australia,hectares,Oats,1992,367200
Tasmania,hectares,Oats,1992,9100
Northern Territory,hectares,Oats,1992,0
Australian Capital Territory,hectares,Oats,1992,0
New South Wales,hectares,Wheat,1992,1499300
Victoria,hectares,Wheat,1992,664100
Queensland,hectares,Wheat,1992,491700
South Australia,hectares,Wheat,1992,1296800
Western Australia,hectares,Wheat,1992,3229900
Tasmania,hectares,Wheat,1992,1200
Northern Territory,hectares,Wheat,1992,0
Australian Capital Territory,hectares,Wheat,1992,0
New South Wales,hectares,Potatoes,1992,6300
Victoria,hectares,Potatoes,1992,13600
Queensland,hectares,Potatoes,1992,5300
South Australia,hectares,Potatoes,1992,6000
Western Australia,hectares,Potatoes,1992,2600
Tasmania,hectares,Potatoes,1992,6000
Northern Territory,hectares,Potatoes,1992,0
Australian Capital Territory,hectares,Potatoes,1992,0
New South Wales,hectares,Barley,1993,559700
Victoria,hectares,Barley,1993,551500
Queensland,hectares,Barley,1993,189300
South Australia,hectares,Barley,1993,1023300
Western Australia,hectares,Barley,1993,611100
Tasmania,hectares,Barley,1993,12300
Northern Territory,hectares,Barley,1993,0
Australian Capital Territory,hectares,Barley,1993,0
New South Wales,hectares,Maize,1993,15600
Victoria,hectares,Maize,1993,400
Queensland,hectares,Maize,1993,27200
South Australia,hectares,Maize,1993,0
Western Australia,hectares,Maize,1993,1700
Tasmania,hectares,Maize,1993,0
Northern Territory,hectares,Maize,1993,200
Australian Capital Territory,hectares,Maize,1993,0
New South Wales,hectares,Oats,1993,447700
Victoria,hectares,Oats,1993,222900
Queensland,hectares,Oats,1993,14800
South Australia,hectares,Oats,1993,122900
Western Australia,hectares,Oats,1993,331600
Tasmania,hectares,Oats,1993,9200
Northern Territory,hectares,Oats,1993,0
Australian Capital Territory,hectares,Oats,1993,100
New South Wales,hectares,Wheat,1993,1694000
Victoria,hectares,Wheat,1993,821200
Queensland,hectares,Wheat,1993,669200
South Australia,hectares,Wheat,1993,1419500
Western Australia,hectares,Wheat,1993,3669300
Tasmania,hectares,Wheat,1993,1500
Northern Territory,hectares,Wheat,1993,0
Australian Capital Territory,hectares,Wheat,1993,0
New South Wales,hectares,Potatoes,1993,6500
Victoria,hectares,Potatoes,1993,12000
Queensland,hectares,Potatoes,1993,5300
South Australia,hectares,Potatoes,1993,6300
Western Australia,hectares,Potatoes,1993,2600
Tasmania,hectares,Potatoes,1993,6100
Northern Territory,hectares,Potatoes,1993,0
Australian Capital Territory,hectares,Potatoes,1993,0
New South Wales,hectares,Barley,1994,623000
Victoria,hectares,Barley,1994,639500
Queensland,hectares,Barley,1994,232200
South Australia,hectares,Barley,1994,1115300
Western Australia,hectares,Barley,1994,799300
Tasmania,hectares,Barley,1994,15200
Northern Territory,hectares,Barley,1994,0
Australian Capital Territory,hectares,Barley,1994,0
New South Wales,hectares,Maize,1994,14200
Victoria,hectares,Maize,1994,200
Queensland,hectares,Maize,1994,27600
South Australia,hectares,Maize,1994,0
Western Australia,hectares,Maize,1994,1600
Tasmania,hectares,Maize,1994,0
Northern Territory,hectares,Maize,1994,100
Australian Capital Territory,hectares,Maize,1994,0
New South Wales,hectares,Oats,1994,369000
